Account Username,Account Password,Account Contact First Name,Account Contact Last Name,Account Contact Company,Account Contact Address,Account Contact Address2,Account Contact Country,Account Contact State,Account Contact City,Account Contact Postal Code,Account Contact Phone,Account Contact Fax,Account Contact Email,Account Contact URL,Legacy ID,Listing ID,Listing Title,Listing Email,Listing URL,Listing Address,Listing Address2,Listing Country,Listing Country Abbreviation,Listing Region,Listing Region Abbreviation,Listing State,Listing State Abbreviation,Listing City,Listing City Abbreviation,Listing Neighborhood,Listing Neighborhood Abbreviation,Listing Postal Code,Listing Phone,Listing Fax,Listing Short Description,Listing Long Description,Listing Keywords,Updated Date,Listing Renewal Date,Listing Status,Listing Level,Listing Category 1,Listing Category 2,Listing Category 3,Listing Category 4,Listing Category 5,Listing Template
,,,,,,,,,,,,,,,,10,SUBWAY,,http://www.subway.com/,5745 N Martin Luther King Ave,,United States,USA,,,,,,,,,73111,(405) 604-9890,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1059,Red Robin Gourmet Burgers,,http://www.redrobin.com/,13800 N Pennsylvania Ave,,United States,USA,,,,,,,,,73134,(405) 753-9393,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1060,SUBWAY,,http://www.subway.com/,13801 N Pennsylvania Ave,,United States,USA,,,,,,,,,73134,(405) 755-5454,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1061,Bravo Cucina Italiana,,http://bestitalianusa.com,13810 N Pennsylvania Ave,,United States,USA,,,,,,,,,73134,(405) 751-7400,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1062,SUBWAY,,http://www.subway.com/,6223 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 773-8103,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1063,Little Caesars Pizza,,http://www.littlecaesars.com,4493 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 949-9700,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1064,Sooner Bar B Q,,http://www.yellowpages.com/oklahoma-city-ok/mip/sooner-bar-b-q-11616598?lid=11616598,3519 S Western Ave,,United States,USA,,,,,,,,,73109,(405) 632-0077,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1065,Rose Garden,,http://www.yellowpages.com/warr-acres-ok/mip/rose-garden-2970163?lid=2970163,4413 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 495-2252,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1066,Old Chicago Pasta & Pizza,,http://www.oldchicago.com,7301 SE 29th St,,United States,USA,,,,,,,,,73110,(405) 733-1096,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1067,First Watch Daytime Cafe,,http://www.yellowpages.com/oklahoma-city-ok/mip/first-watch-daytime-cafe-460124862?lid=460124862,2328 W Memorial Rd,,United States,USA,,,,,,,,,73134,(405) 748-3447,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1068,Napoleon Deli,,http://www.yellowpages.com/oklahoma-city-ok/mip/napoleon-deli-10768644?lid=10768644,1120 S Douglas Blvd,,United States,USA,,,,,,,,,73130,(405) 732-6773,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1069,Pizza Hut,,http://www.pizzahut.com,6303 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 721-1755,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1070,Chinatown Chinese Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/chinatown-chinese-restaurant-465008106?lid=465008106,6315 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 722-3331,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1071,Yummy Yummy Chinese Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/yummy-yummy-chinese-restaurant-5638570?lid=5638570,6315 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 722-2881,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1072,Catfish Cabin,,http://www.yellowpages.com/oklahoma-city-ok/mip/catfish-cabin-526857?lid=526857,6317 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 721-7553,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1073,Starbucks Coffee,,http://www.starbucks.com,7305 SE 29th St,,United States,USA,,,,,,,,,73110,(405) 455-4000,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1074,Bhing\'s Cafe,,http://www.yellowpages.com/oklahoma-city-ok/mip/bhings-cafe-467776096?lid=467776096,4305 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 787-0909,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1075,Bhing\'s Cafe,,http://www.yellowpages.com/warr-acres-ok/mip/bhings-cafe-452274747?lid=452274747,4305 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 787-0909,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1076,Earl\'s Rib Palace,,http://www.earlsribpalace.com,2121 S Broadway,,United States,USA,,,,,,,,,73013,(405) 715-1166,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1077,Eddy\'s Steakhouse,,http://www.yellowpages.com/oklahoma-city-ok/mip/eddys-steakhouse-2450612?lid=2450612,4227 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 787-2944,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1078,Elias Equipment Center,,http://www.yellowpages.com/oklahoma-city-ok/mip/elias-equipment-center-22339564?lid=22339564,4227 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 787-2944,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1079,Popeyes Louisiana Kitchen,,http://www.popeyes.com,3360 N Ave Ste 685,,United States,USA,,,,,,,,,73145,(405) 610-1001,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1080,Charley\'s Grilled Subs,,http://www.charleyssteakery.com,3360 N Ave Ste 685,,United States,USA,,,,,,,,,73145,(405) 734-8650,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1081,El Pollo Regio,,http://www.elpolloregio.com,3601 S Western Ave,,United States,USA,,,,,,,,,73109,(405) 635-1944,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1082,Tierra Caliente,,http://www.tierracaliente.net,1503 SW 29th St,,United States,USA,,,,,,,,,73119,(405) 601-3518,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1083,McDonald\'s,,http://www.mcdonalds.com,4418 S Shields Blvd,,United States,USA,,,,,,,,,73129,(405) 632-1483,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1084,Los Desbelados,,http://www.yellowpages.com/oklahoma-city-ok/mip/los-desbelados-14862642?lid=14862642,1516 SW 29th St,,United States,USA,,,,,,,,,73119,(405) 616-2115,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1085,Cinderella Cake Shop,,http://www.yellowpages.com/oklahoma-city-ok/mip/cinderella-cake-shop-450843363?lid=450843363,3300 S McKinley Ave,,United States,USA,,,,,,,,,73109,(405) 632-0352,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1086,Chelinos Mexican Restaurant,,http://american-restaurants.org,4221 S Robinson Ave,,United States,USA,,,,,,,,,73109,(405) 636-1548,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1087,Chick-Fil-A,,http://www.chick-fil-a.com,7331 SE 29th St,,United States,USA,,,,,,,,,73110,(405) 741-1500,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1088,Taco Mayo,,http://www.tacomayo.com,2000 S Broadway,,United States,USA,,,,,,,,,73013,(405) 340-6045,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1089,Casa Perico,,http://casaperico.com,4521 NW 63rd St,,United States,USA,,,,,,,,,73132,(405) 721-3650,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1090,Great American Pizza,,http://www.greatamericanpizzaokc.com,6303 N Meridian Ave,,United States,USA,,,,,,,,,73112,(405) 722-6700,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1091,Starbucks Coffee,,http://www.starbucks.com,13924 N Pennsylvania Ave,,United States,USA,,,,,,,,,73134,(405) 752-0183,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1092,Starbucks Coffee,,http://www.starbucks.com,13924 N Pennsylvania Ave,,United States,USA,,,,,,,,,73134,(405) 752-0183,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1093,Swadley\'s Bar-B-Q,,http://www.swadleys.com,2233 W Memorial Rd,,United States,USA,,,,,,,,,73134,(405) 413-7333,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1094,Grandy\'s,,http://www.grandys.com,2233 W Memorial Rd,,United States,USA,,,,,,,,,73134,(405) 751-1617,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1095,The Crow Bar,,http://www.yellowpages.com/oklahoma-city-ok/mip/the-crow-bar-460513237?lid=460513237,3948 NW 10th St,,United States,USA,,,,,,,,,73107,(405) 602-5557,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1096,L C Oo\'s Diner,,http://www.yellowpages.com/oklahoma-city-ok/mip/l-c-oos-diner-463580092?lid=463580092,209 N Grandview Rd,,United States,USA,,,,,,,,,73130,(405) 733-4938,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1097,Beach Bums Bikini Bar,,http://www.yellowpages.com/oklahoma-city-ok/mip/beach-bums-bikini-bar-467915852?lid=467915852,4007 NW 10th St,,United States,USA,,,,,,,,,73107,(405) 946-2867,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1098,Lucky\'s,,http://www.yellowpages.com/oklahoma-city-ok/mip/luckys-18607366?lid=18607366,4007 NW 10th St,,United States,USA,,,,,,,,,73107,(405) 601-0229,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1099,McDonald\'s,,http://www.mcdonalds.com,14001 N Pennsylvania Ave,,United States,USA,,,,,,,,,73134,(405) 749-1900,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1100,Cheddar\'s Casual Cafe,,http://www.cheddars.com,7405 SE 29th St,,United States,USA,,,,,,,,,73110,(405) 741-2188,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1101,Woodbridge Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/woodbridge-restaurant-4376615?lid=4376615,3701 S Western Ave,,United States,USA,,,,,,,,,73109,(405) 636-4021,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1102,Braum\'s Ice Cream and Dairy Store,,http://www.braums.com,4335 NW 23rd St,,United States,USA,,,,,,,,,73107,(405) 943-2452,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1103,Lotsa Noodles,,http://lotsanoodles.com,2410 W Memorial Rd,,United States,USA,,,,,,,,,73134,(405) 752-2695,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1104,China Princess,,http://www.yellowpages.com/oklahoma-city-ok/mip/china-princess-10827204?lid=10827204,3723 S Western Ave,,United States,USA,,,,,,,,,73109,(405) 634-4024,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1105,Chick-Fil-A,,http://www.chick-fil-a.com,14040 N Pennsylvania Ave,,United States,USA,,,,,,,,,73134,(405) 752-8100,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1106,El Rodeo Mexican Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/el-rodeo-mexican-restaurant-458891?lid=458891,4600 NW 39th St,,United States,USA,,,,,,,,,73122,(405) 440-0500,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1107,Avanti Bar & Grill,,http://www.avantibarandgrill.com,13509 Highland Park Blvd,,United States,USA,,,,,,,,,73120,(405) 254-5200,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1108,Braum\'s Ice Cream and Dairy Store,,http://www.braums.com,4524 NW Expressway,,United States,USA,,,,,,,,,73132,(405) 728-1819,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1109,Don\'s Burger Grill,,http://www.yellowpages.com/oklahoma-city-ok/mip/dons-burger-grill-462207881?lid=462207881,7100 NW 39th St,,United States,USA,,,,,,,,,73122,(405) 792-2333,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1110,SUBWAY,,http://www.subway.com/,3825 S Western Ave,,United States,USA,,,,,,,,,73109,(405) 634-7225,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1111,El Pollo Chulo,,http://www.yellowpages.com/oklahoma-city-ok/mip/el-pollo-chulo-8440738?lid=8440738,4401 NW 23rd St,,United States,USA,,,,,,,,,73107,(405) 949-9970,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1112,A Taste Of Chicago\'s,,http://www.yellowpages.com/oklahoma-city-ok/mip/a-taste-of-chicagos-463460243?lid=463460243,4401 NW 23rd St,,United States,USA,,,,,,,,,73107,(405) 943-3361,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1113,Kristi\'s Cafe,,http://www.yellowpages.com/oklahoma-city-ok/mip/kristis-cafe-460119491?lid=460119491,4401 NW 23rd St,,United States,USA,,,,,,,,,73107,(405) 949-9970,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1114,Jill\'s Grill,,http://www.yellowpages.com/oklahoma-city-ok/mip/jills-grill-23017907?lid=23017907,4401 NW 23rd St,,United States,USA,,,,,,,,,73107,(405) 949-9970,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1115,Cocina Marin,,http://www.yellowpages.com/oklahoma-city-ok/mip/cocina-marin-9510825?lid=9510825,4101 NW 10th St,,United States,USA,,,,,,,,,73107,(405) 947-8882,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1116,Domino\'s Pizza,,http://www.dominos.com/,4843 SE 44th St,,United States,USA,,,,,,,,,73135,(405) 670-5767,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1117,Domino\'s,,http://www.dominos.com/,4843 SE 44th St,,United States,USA,,,,,,,,,73135,(405) 670-5767,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1118,Jim\'s Fried Chicken,,http://www.yellowpages.com/oklahoma-city-ok/mip/jims-fried-chicken-4286150?lid=4286150,10811 NE 23rd St,,United States,USA,,,,,,,,,73141,(405) 769-4412,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1119,KFC,,http://www.kfc.com,4621 NW 39th St,,United States,USA,,,,,,,,,73122,(405) 789-5843,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1120,Jersey Mike\'s Subs,,http://www.jerseymikes.com,2522 W Memorial Rd,,United States,USA,,,,,,,,,73134,(405) 753-9998,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1121,BJ\'s Restaurants,,http://www.bjsbrewhouse.com/,2425 W Memorial Rd,,United States,USA,,,,,,,,,73134,(405) 748-6770,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1122,El Nino Mexican Restaurant,,http://www.yellowpages.com/oklahoma-city-ok/mip/el-nino-mexican-restaurant-14686370?lid=14686370,7525 SE 29th St,,United States,USA,,,,,,,,,73110,(405) 391-6466,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1123,El Chico,,http://www.elchico.com/,3903 S Western AVE,,United States,USA,,,,,,,,,73109,(405) 634-8813,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1124,Little Caesars Pizza,,http://www.littlecaesars.com,3905 S Western Ave,,United States,USA,,,,,,,,,73109,(405) 632-5000,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1125,Pizza Hut,,http://www.pizzahut.com,4433 NW 23rd St,,United States,USA,,,,,,,,,73107,(405) 946-3401,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1126,Thai Garden,,http://www.yellowpages.com/oklahoma-city-ok/mip/thai-garden-5878096?lid=5878096,3913 S Western Ave,,United States,USA,,,,,,,,,73109,(405) 635-1752,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1127,Del-Rancho Restaurants,,http://www.yellowpages.com/oklahoma-city-ok/mip/del-rancho-restaurants-7602026?lid=7602026,2109 SW 29th St,,United States,USA,,,,,,,,,73119,(405) 636-4167,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1128,Jersey Mike\'s Subs,,http://www.jerseymikes.com,1724 S Broadway,,United States,USA,,,,,,,,,73013,(405) 348-9520,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
,,,,,,,,,,,,,,,,1129,Panda House Chinese Restaurant,,http://www.yellowpages.com/edmond-ok/mip/panda-house-chinese-restaurant-19432084?lid=19432084,1803 S Broadway,,United States,USA,,,,,,,,,73013,(405) 348-6300,,,,Oklahoma || Remmington Park || Restaurants || Food,, 04/01/2013,active,silver,OK -> TRAVEL -> Restaurants,OK -> Remmington Park -> Restaurants,,,,
